"Claim_ID","Customer_ID","Vehicle_ID","Claim_Amount","Claim_Date","Claim_Type"
"34125","334951","334951","10000","2025-05-14","1"
"34126","901244","901244","10000","2025-03-28","1"
"34127","474692","474692","10000","2025-07-21","1"
"34128","628878","628878","10000","2025-09-28","1"
"34129","297836","297836","10000","2025-03-28","1"
"34130","863489","863489","10000","2025-04-21","1"
"34131","206344","206344","10000","2025-01-20","1"
"34132","823678","823678","10000","2025-06-28","1"
"34133","440317","440317","10000","2025-04-28","1"
"34134","901431","901431","10000","2025-01-06","1"
"34135","781506","781506","10000","2025-02-06","1"
"34136","773657","773657","10000","2025-04-21","1"
"34137","192249","192249","10000","2025-06-21","1"
"34138","368332","368332","10000","2025-12-14","1"
"34139","878358","878358","10000","2025-12-07","1"
"34140","984518","984518","10000","2025-12-28","1"
"34141","925968","925968","10000","2025-01-20","1"
"34142","728851","728851","10000","2025-07-07","1"
"34143","795148","795148","10000","2025-08-07","1"
"34144","940527","940527","10000","2025-01-27","1"
"34145","464774","464774","10000","2025-10-14","1"
"34146","228175","228175","10000","2025-07-14","1"
"34147","165253","165253","10000","2025-06-28","1"
"34148","860537","860537","10000","2025-03-28","1"
"34149","448326","448326","10000","2025-08-21","1"
"34150","968529","968529","10000","2025-05-28","1"
"34151","124491","124491","10000","2025-07-07","1"
"34152","205938","205938","10000","2025-05-14","1"
"34153","813733","813733","10000","2025-09-14","1"
"34154","490729","490729","10000","2025-04-28","1"
"34155","48830","48830","10000","2025-03-21","1"
"34156","39052","39052","10000","2025-07-21","1"
"34157","231448","231448","10000","2025-05-07","1"
"34158","233401","233401","10000","2025-06-14","1"
"34159","47347","47347","10000","2025-05-21","1"
"34160","911927","911927","10000","2025-06-28","1"
"34161","595961","595961","10000","2025-11-07","1"
"34162","680596","680596","10000","2025-07-14","1"
"34163","950927","950927","10000","2025-07-14","1"
"34164","849850","849850","10000","2025-08-21","1"
"34165","295518","295518","10000","2025-11-21","1"
"34166","530280","530280","10000","2025-05-07","1"
"34167","923943","923943","10000","2025-11-14","1"
"34168","541336","541336","10000","2025-11-21","1"
"34169","744648","744648","10000","2025-07-21","1"
"34170","146426","146426","10000","2025-02-20","1"
"34171","198129","198129","10000","2025-09-28","1"
"34172","619346","619346","10000","2025-03-28","1"
"34173","905204","905204","10000","2025-01-20","1"
"34174","408865","408865","10000","2025-11-14","1"
"34175","437527","437527","10000","2025-08-07","1"
"34176","885086","885086","10000","2025-10-07","1"
"34177","558377","558377","10000","2025-05-07","1"
"34178","307782","307782","10000","2025-11-14","1"
"34179","439214","439214","10000","2025-11-21","1"
"34180","682834","682834","10000","2025-12-21","1"
"34181","702242","702242","10000","2025-08-21","1"
"34182","870242","870242","10000","2025-06-14","1"
"34183","550831","550831","10000","2025-06-07","1"
"34184","314801","314801","10000","2025-05-21","1"
"34185","930170","930170","10000","2025-02-20","1"
"34186","40751","40751","10000","2025-10-28","1"
"34187","799666","799666","10000","2025-12-07","1"
"34188","485883","485883","10000","2025-03-14","1"
"34189","805961","805961","10000","2025-12-07","1"
"34190","266705","266705","10000","2025-07-21","1"
"34191","433135","433135","10000","2025-03-28","1"
"34192","459054","459054","10000","2025-05-21","1"
"34193","764565","764565","10000","2025-03-07","1"
"34194","165832","165832","10000","2025-02-20","1"
"34195","785079","785079","10000","2025-10-07","1"
"34196","279705","279705","10000","2025-11-14","1"
"34197","330024","330024","10000","2025-03-14","1"
"34198","150086","150086","10000","2025-06-07","1"
"34199","669165","669165","10000","2025-10-14","1"
"34200","719858","719858","10000","2025-01-06","1"
"34201","628279","628279","10000","2025-01-13","1"
"34202","90991","90991","10000","2025-11-14","1"
"34203","390905","390905","10000","2025-07-28","1"
"34204","252397","252397","10000","2025-04-28","1"
"34205","123302","123302","10000","2025-03-21","1"
"34206","360300","360300","10000","2025-11-14","1"
"34207","867364","867364","10000","2025-11-28","1"
"34208","450352","450352","10000","2025-02-27","1"
"34209","316760","316760","10000","2025-07-07","1"
"34210","284893","284893","10000","2025-03-21","1"
"34211","543196","543196","10000","2025-11-28","1"
"34212","955323","955323","10000","2025-09-28","1"
"34213","182651","182651","10000","2025-06-14","1"
"34214","966379","966379","10000","2025-01-20","1"
"34215","264317","264317","10000","2025-02-13","1"
"34216","452934","452934","10000","2025-06-07","1"
"34217","972111","972111","10000","2025-02-27","1"
"34218","119786","119786","10000","2025-05-21","1"
"34219","226174","226174","10000","2025-03-28","1"
"34220","751681","751681","10000","2025-03-07","1"
"34221","739793","739793","10000","2025-05-21","1"
"34222","914381","914381","10000","2025-05-28","1"
"34223","290928","290928","10000","2025-02-27","1"
"34224","769925","769925","10000","2025-12-07","1"
"34225","908905","908905","10000","2025-08-14","1"
"34226","213552","213552","10000","2025-07-21","1"
"34227","593433","593433","10000","2025-11-28","1"
"34228","751738","751738","10000","2025-10-14","1"
"34229","587766","587766","10000","2025-01-27","1"
"34230","169717","169717","10000","2025-04-14","1"
"34231","249281","249281","10000","2025-12-21","1"
"34232","108133","108133","10000","2025-06-14","1"
"34233","637653","637653","10000","2025-08-07","1"
"34234","600188","600188","10000","2025-09-14","1"
"34235","43131","43131","10000","2025-02-20","1"
"34236","452643","452643","10000","2025-05-21","1"
"34237","54431","54431","10000","2025-07-07","1"
"34238","372016","372016","10000","2025-05-07","1"
"34239","484626","484626","10000","2025-06-28","1"
"34240","902736","902736","10000","2025-06-07","1"
"34241","352795","352795","10000","2025-12-28","1"
"34242","223335","223335","10000","2025-11-21","1"
"34243","434365","434365","10000","2025-07-14","1"
"34244","520731","520731","10000","2025-05-14","1"
"34245","720965","720965","10000","2025-05-28","1"
"34246","988339","988339","10000","2025-01-27","1"
"34247","290469","290469","10000","2025-01-13","1"
"34248","43163","43163","10000","2025-01-27","1"
"34249","966820","966820","10000","2025-03-28","1"
"34250","849654","849654","10000","2025-02-20","1"
"34251","647856","647856","10000","2025-11-21","1"
"34252","747191","747191","10000","2025-05-14","1"
"34253","394732","394732","10000","2025-09-14","1"
"34254","170160","170160","10000","2025-03-14","1"
"34255","672399","672399","10000","2025-05-28","1"
"34256","309423","309423","10000","2025-07-07","1"
"34257","896696","896696","10000","2025-01-27","1"
"34258","648134","648134","10000","2025-06-07","1"
"34259","607089","607089","10000","2025-07-21","1"
"34260","330292","330292","10000","2025-11-14","1"
"34261","747913","747913","10000","2025-11-21","1"
"34262","108343","108343","10000","2025-06-14","1"
"34263","161288","161288","10000","2025-09-28","1"
"34264","142079","142079","10000","2025-06-28","1"
"34265","321900","321900","10000","2025-05-07","1"
"34266","962893","962893","10000","2025-04-14","1"
"34267","298159","298159","10000","2025-07-07","1"
"34268","742408","742408","10000","2025-05-07","1"
"34269","755622","755622","10000","2025-06-14","1"
"34270","403132","403132","10000","2025-06-21","1"
"34271","118333","118333","10000","2025-05-21","1"
"34272","333994","333994","10000","2025-12-21","1"
"34273","200271","200271","10000","2025-09-07","1"
"34274","418673","418673","10000","2025-01-27","1"
"34275","221251","221251","10000","2025-09-28","1"
"34276","869826","869826","10000","2025-01-13","1"
"34277","137710","137710","10000","2025-07-14","1"
"34278","174059","174059","10000","2025-04-28","1"
"34279","802779","802779","10000","2025-04-28","1"
"34280","216568","216568","10000","2025-11-07","1"
"34281","521209","521209","10000","2025-04-07","1"
"34282","233267","233267","10000","2025-08-07","1"
"34283","672771","672771","10000","2025-07-14","1"
"34284","522962","522962","10000","2025-07-28","1"
"34285","903052","903052","10000","2025-05-21","1"
"34286","214967","214967","10000","2025-11-07","1"
"34287","270418","270418","10000","2025-06-21","1"
"34288","313294","313294","10000","2025-11-28","1"
"34289","464600","464600","10000","2025-05-14","1"
"34290","266520","266520","10000","2025-07-28","1"
"34291","687220","687220","10000","2025-01-13","1"
"34292","422496","422496","10000","2025-05-07","1"
"34293","128477","128477","10000","2025-01-06","1"
"34294","131109","131109","10000","2025-06-07","1"
"34295","441324","441324","10000","2025-03-28","1"
"34296","735469","735469","10000","2025-03-14","1"
"34297","442996","442996","10000","2025-05-14","1"
"34298","922888","922888","10000","2025-02-27","1"
"34299","904968","904968","10000","2025-12-07","1"
"34300","673183","673183","10000","2025-04-28","1"
"34301","695376","695376","10000","2025-07-21","1"
"34302","858636","858636","10000","2025-07-28","1"
"34303","901632","901632","10000","2025-05-21","1"
"34304","957411","957411","10000","2025-08-28","1"
"34305","24877","24877","10000","2025-08-14","1"
"34306","445689","445689","10000","2025-02-06","1"
"34307","563566","563566","10000","2025-10-07","1"
"34308","587893","587893","10000","2025-09-14","1"
"34309","821624","821624","10000","2025-04-07","1"
"34310","333478","333478","10000","2025-05-07","1"
"34311","279833","279833","10000","2025-06-07","1"
"34312","56040","56040","10000","2025-09-28","1"
"34313","418321","418321","10000","2025-06-07","1"
"34314","735201","735201","10000","2025-12-14","1"
"34315","816676","816676","10000","2025-04-14","1"
"34316","892771","892771","10000","2025-12-07","1"
"34317","914522","914522","10000","2025-01-06","1"
"34318","44841","44841","10000","2025-10-14","1"
"34319","901631","901631","10000","2025-01-06","1"
"34320","274610","274610","10000","2025-12-07","1"
"34321","116388","116388","10000","2025-02-13","1"
"34322","370463","370463","10000","2025-07-28","1"
"34323","888672","888672","10000","2025-12-28","1"
"34324","6545","6545","10000","2025-05-07","1"
"34325","20070","20070","10000","2025-10-14","1"
"34326","640784","640784","10000","2025-07-21","1"
"34327","926448","926448","10000","2025-03-21","1"
"34328","440420","440420","10000","2025-07-07","1"
"34329","407488","407488","10000","2025-10-14","1"
"34330","877284","877284","10000","2025-03-07","1"
"34331","987472","987472","10000","2025-01-20","1"
"34332","208183","208183","10000","2025-04-21","1"
"34333","58560","58560","10000","2025-06-14","1"
"34334","162312","162312","10000","2025-04-28","1"
"34335","168769","168769","10000","2025-10-21","1"
"34336","207356","207356","10000","2025-02-27","1"
"34337","871293","871293","10000","2025-04-28","1"
"34338","471800","471800","10000","2025-08-07","1"
"34339","361951","361951","10000","2025-08-28","1"
"34340","121155","121155","10000","2025-03-14","1"
"34341","913480","913480","10000","2025-07-28","1"
"34342","702986","702986","10000","2025-10-28","1"
"34343","472234","472234","10000","2025-06-21","1"
"34344","479634","479634","10000","2025-07-28","1"
"34345","27851","27851","10000","2025-11-28","1"
"34346","766407","766407","10000","2025-02-06","1"
"34347","421290","421290","10000","2025-01-13","1"
"34348","144916","144916","10000","2025-02-27","1"
"34349","256386","256386","10000","2025-07-07","1"
"34350","361787","361787","10000","2025-06-14","1"
"34351","642539","642539","10000","2025-06-21","1"
"34352","688731","688731","10000","2025-10-14","1"
"34353","417537","417537","10000","2025-05-14","1"
"34354","568878","568878","10000","2025-12-21","1"
"34355","171861","171861","10000","2025-06-21","1"
"34356","515558","515558","10000","2025-10-07","1"
"34357","110253","110253","10000","2025-11-07","1"
"34358","181721","181721","10000","2025-08-14","1"
"34359","75090","75090","10000","2025-11-28","1"
"34360","100035","100035","10000","2025-07-28","1"
"34361","931424","931424","10000","2025-11-21","1"
"34362","56158","56158","10000","2025-11-21","1"
"34363","159431","159431","10000","2025-10-14","1"
"34364","293274","293274","10000","2025-05-07","1"
"34365","409725","409725","10000","2025-06-21","1"
"34366","377396","377396","10000","2025-11-28","1"
"34367","792723","792723","10000","2025-03-14","1"
"34368","55548","55548","10000","2025-04-14","1"
"34369","936670","936670","10000","2025-03-28","1"
"34370","233244","233244","10000","2025-10-14","1"
"34371","647666","647666","10000","2025-10-14","1"
"34372","187400","187400","10000","2025-07-28","1"
"34373","854929","854929","10000","2025-03-28","1"
"34374","270531","270531","10000","2025-12-28","1"
"34375","973625","973625","10000","2025-06-14","1"
"34376","542479","542479","10000","2025-05-28","1"
"34377","177671","177671","10000","2025-12-14","1"
"34378","159498","159498","10000","2025-01-20","1"
"34379","596108","596108","10000","2025-09-07","1"
"34380","530793","530793","10000","2025-11-14","1"
"34381","653201","653201","10000","2025-10-28","1"
"34382","611225","611225","10000","2025-06-07","1"
"34383","370578","370578","10000","2025-06-14","1"
"34384","754606","754606","10000","2025-06-28","1"
"34385","855497","855497","10000","2025-02-27","1"
"34386","549735","549735","10000","2025-08-28","1"
"34387","412198","412198","10000","2025-08-28","1"
"34388","241852","241852","10000","2025-08-28","1"
"34389","172904","172904","10000","2025-08-28","1"
"34390","515341","515341","10000","2025-11-07","1"
"34391","584711","584711","10000","2025-06-14","1"
"34392","345081","345081","10000","2025-02-20","1"
"34393","584968","584968","10000","2025-07-28","1"
"34394","813725","813725","10000","2025-09-28","1"
"34395","364796","364796","10000","2025-03-28","1"
"34396","510850","510850","10000","2025-07-21","1"
"34397","352474","352474","10000","2025-06-07","1"
"34398","488774","488774","10000","2025-09-14","1"
"34399","466035","466035","10000","2025-10-21","1"
"34400","757173","757173","10000","2025-10-21","1"
"34401","690568","690568","10000","2025-09-07","1"
"34402","505273","505273","10000","2025-06-14","1"
"34403","373106","373106","10000","2025-06-28","1"
"34404","587716","587716","10000","2025-07-28","1"
